시간,축구장_시간당발전량,학생회관_시간당발전량,중앙창고_시간당발전량,학사과정_시간당발전량,다산빌딩_시간당발전량,시설관리동_시간당발전량,대학C동_시간당발전량,동물실험동_시간당발전량,중앙도서관_시간당발전량,LG도서관_시간당발전량,신재생에너지동_시간당발전량,삼성환경동_시간당발전량,중앙연구기기센터_시간당발전량,산업협력관_시간당발전량,기숙사 B동_시간당발전량,자연과학동_시간당발전량
2023-07-20 11:00:00,104.9,26.1,19.2,5.5,22.8,79.3,3.7,26.6,19.4,28.7,46.4,41.8,74.9,75.6,20.3,32.9
2023-07-20 12:00:00,96.5,30.2,20.9,14.5,23.8,85.1,9.7,23.6,22.9,31.4,46.9,42.6,79.2,77.1,26.0,4.9
2023-07-20 13:00:00,84.1,33.1,18.9,19.2,24.2,79.8,11.4,29.7,28.3,38.8,52.8,37.4,92.4,49.9,28.5,8.6
2023-07-20 14:00:00,53.6,14.1,9.3,9.8,13.4,39.9,5.1,14.9,10.9,15.3,24.9,23.1,42.7,41.8,22.0,19.4
2023-07-20 15:00:00,76.6,24.4,15.4,15.7,23.8,74.8,9.4,25.2,20.0,28.0,45.4,39.1,73.2,48.1,15.2,6.4
2023-07-20 16:00:00,61.1,16.8,10.2,10.1,15.9,49.5,6.1,17.3,12.8,17.3,28.9,26.3,47.7,36.0,20.2,8.2
2023-07-20 17:00:00,18.5,6.0,3.6,3.5,4.8,15.5,2.2,5.8,4.5,5.9,10.2,8.7,15.9,22.4,6.9,2.6
2023-07-20 18:00:00,29.2,8.6,4.0,5.5,9.0,28.0,3.7,10.3,7.9,9.6,16.9,14.9,28.3,28.9,12.0,4.4
2023-07-20 19:00:00,4.5,1.9,1.0,1.0,1.4,4.8,1.0,2.2,1.7,2.1,4.0,3.1,5.7,6.0,2.5,14.0
2023-07-20 20:00:00,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 06:00:00,0.0,0.0,0.0,0.0,-0.2,-0.4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.1,-0.2
2023-07-21 07:00:00,1.5,1.2,0.6,0.7,0.7,2.5,0.8,1.2,1.1,1.4,2.9,1.9,3.7,3.7,1.9,7.2
2023-07-21 08:00:00,10.8,3.7,2.2,2.0,2.5,8.8,1.5,3.5,2.6,3.4,5.7,4.8,8.2,9.5,4.1,37.1
2023-07-21 09:00:00,59.2,17.6,15.3,8.1,8.5,48.0,4.7,13.2,12.6,13.2,20.5,11.9,22.4,45.4,20.4,77.8
2023-07-21 10:00:00,71.9,23.1,16.8,14.1,16.4,60.2,7.1,20.2,15.8,21.6,36.0,31.1,57.8,58.0,24.8,114.1
2023-07-21 11:00:00,89.3,26.5,18.5,17.0,20.9,74.1,8.8,24.3,19.2,27.2,43.3,37.7,72.3,73.1,30.2,115.1
2023-07-21 12:00:00,103.0,28.9,19.9,18.0,11.0,83.2,9.3,26.6,21.5,30.1,44.2,14.7,72.4,77.9,33.0,165.1
2023-07-21 13:00:00,109.3,29.8,19.2,18.7,26.2,87.0,10.1,28.9,22.8,32.0,50.3,45.6,85.4,83.8,36.0,171.0
2023-07-21 14:00:00,46.5,19.0,12.0,9.7,15.1,55.9,6.8,14.2,14.3,20.8,25.9,24.9,44.7,40.5,17.4,158.1
2023-07-21 15:00:00,86.9,21.6,14.5,16.3,23.7,68.8,8.9,28.5,23.2,29.6,45.6,39.6,75.9,74.6,34.7,136.7
2023-07-21 16:00:00,87.6,26.2,12.7,12.6,17.5,75.4,8.1,18.4,15.5,20.4,29.8,32.5,59.9,51.1,19.8,115.6
2023-07-21 17:00:00,28.9,11.8,5.8,6.0,10.3,35.6,4.9,7.8,8.6,11.8,16.7,17.8,26.5,23.5,14.2,79.7
2023-07-21 18:00:00,8.3,3.3,1.6,1.6,2.7,8.0,1.4,3.3,2.5,3.1,5.9,4.9,8.9,8.7,3.8,32.8
2023-07-21 19:00:00,-0.8,0.4,0.0,0.0,0.1,0.3,0.4,0.7,0.0,0.0,0.7,0.0,0.3,1.9,0.7,4.4
2023-07-21 20:00:00,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07
2023-07-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 06:00:00,0.8,0.9,0.4,0.0,0.3,1.4,0.5,1.0,0.7,0.8,0.9,0.0,1.0,2.8,1.1,14.740999999999996
2023-07-22 07:00:00,8.9,3.7,2.1,1.9,2.3,8.0,1.4,3.2,2.5,3.3,5.9,4.7,8.7,7.4,2.5,39.73299999999999
2023-07-22 08:00:00,14.7,6.1,3.6,2.8,4.1,14.5,2.1,4.6,4.2,5.4,9.0,7.3,13.1,14.9,5.3,38.26200000000001
2023-07-22 09:00:00,5.8,2.3,1.2,1.1,1.6,4.9,1.0,2.5,1.7,2.3,4.3,3.5,6.3,5.5,2.0,30.358
2023-07-22 10:00:00,6.4,2.2,1.2,1.3,1.5,4.7,1.0,2.4,1.5,2.0,4.0,3.1,5.5,7.1,3.9,69.27599999999994
2023-07-22 11:00:00,0.5,0.6,0.0,0.0,0.1,0.0,0.5,0.8,0.2,0.0,0.0,0.0,0.4,2.2,0.8,16.747000000000003
2023-07-22 12:00:00,0.8,0.9,0.3,0.0,0.2,1.8,0.6,1.0,0.7,0.8,1.0,0.0,0.9,2.8,1.1,34.309000000000005
2023-07-22 13:00:00,5.0,2.2,1.2,1.1,1.4,4.8,0.9,2.1,1.5,1.9,3.8,2.9,5.2,5.6,2.3,76.99999999999996
2023-07-22 14:00:00,4.9,2.1,1.1,0.0,1.2,4.8,0.9,2.0,1.4,1.9,3.6,2.8,5.1,5.6,2.3,68.76999999999997
2023-07-22 15:00:00,11.4,4.2,2.5,2.4,3.0,9.8,1.6,3.9,2.8,3.8,6.9,5.5,10.3,10.6,4.3,81.87999999999998
2023-07-22 16:00:00,9.9,3.8,2.3,2.3,2.7,8.7,1.5,3.6,2.6,3.5,6.4,5.2,9.6,10.0,4.0,56.038
2023-07-22 17:00:00,1.6,1.2,0.5,0.0,0.6,2.3,0.6,1.3,0.9,1.1,1.0,1.7,3.0,3.4,1.3,23.212000000000003
2023-07-22 18:00:00,0.5,0.6,0.0,0.0,0.2,0.0,0.5,0.8,0.0,0.0,0.8,0.0,0.4,2.1,0.7,10.169000000000004
2023-07-22 19:00:00,0.0,0.0,0.0,0.0,-0.2,-0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.630000000000001
2023-07-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
2023-07-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 06:00:00,0.0,0.3,0.0,0.0,0.0,0.3,0.4,0.6,0.0,0.3,0.5,0.0,0.3,1.6,0.5,5.753000000000002
2023-07-23 07:00:00,5.4,2.5,1.4,1.2,1.6,5.4,1.1,2.3,1.7,2.3,4.3,3.3,6.1,10.5,2.8,38.628
2023-07-23 08:00:00,14.2,5.1,2.9,2.6,3.9,12.4,1.8,4.7,3.5,4.7,8.1,6.9,12.4,14.7,6.1,40.242
2023-07-23 09:00:00,42.6,14.6,9.7,8.3,10.8,35.3,4.5,12.4,9.6,12.7,22.0,18.8,35.1,33.8,13.2,57.881
2023-07-23 10:00:00,30.6,9.9,6.0,5.7,7.5,24.7,3.4,8.7,6.6,9.0,15.1,12.9,24.1,21.9,11.5,76.73399999999992
2023-07-23 11:00:00,10.4,4.3,2.7,2.6,3.2,9.6,1.7,4.2,3.0,4.0,7.4,5.9,11.1,10.8,4.5,51.894
2023-07-23 12:00:00,18.4,6.4,3.8,3.4,4.8,15.6,2.2,5.5,4.3,5.7,9.8,8.3,15.2,14.3,6.0,48.97800000000001
2023-07-23 13:00:00,2.7,1.1,0.4,0.0,0.3,2.2,0.5,1.0,0.0,0.0,0.8,0.0,0.7,2.6,0.8,52.86599999999999
2023-07-23 14:00:00,6.9,2.7,1.5,1.5,2.0,6.2,1.2,2.7,2.0,2.6,4.9,3.8,7.1,7.5,3.2,54.58800000000001
2023-07-23 15:00:00,8.2,2.7,1.6,1.9,2.0,6.3,1.3,3.2,2.0,2.7,5.3,4.1,7.9,8.0,2.4,55.80000000000001
2023-07-23 16:00:00,12.0,4.9,3.1,2.9,3.7,12.5,1.9,4.4,3.7,5.0,8.4,6.5,12.9,6.7,2.7,52.56300000000001
2023-07-23 17:00:00,8.6,3.2,1.8,1.2,1.8,7.7,1.1,2.4,2.1,2.8,4.8,3.9,6.9,6.4,2.7,38.82999999999999
2023-07-23 18:00:00,0.4,0.8,0.2,0.0,0.2,1.4,0.5,0.9,0.7,0.8,0.8,0.0,0.8,2.4,1.0,21.56
2023-07-23 19:00:00,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.1,0.5,0.0,0.0,0.2,-0.0,2.965999999999998
2023-07-23 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 06:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.1,-0.0,-0.0,0.0,0.0,0.0,0.1,-0.0,3.8
2023-07-24 07:00:00,0.0,0.1,0.0,0.0,-0.1,-0.0,0.3,0.4,0.0,0.0,0.6,0.0,0.0,1.1,0.3,13.3
2023-07-24 08:00:00,0.0,0.0,0.0,0.0,-0.2,-0.3,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.1,24.9
2023-07-24 09:00:00,2.1,1.3,0.7,0.0,0.8,2.8,0.7,1.4,1.0,1.3,2.6,1.9,3.5,3.7,1.6,82.6
2023-07-24 10:00:00,10.0,3.9,2.4,2.1,3.0,9.9,1.5,3.7,2.7,3.5,6.6,5.4,9.9,11.0,5.2,130.7
2023-07-24 11:00:00,30.1,9.2,5.6,5.1,7.6,25.6,3.2,8.7,6.6,8.9,14.6,12.9,23.5,24.8,12.1,153.5
2023-07-24 12:00:00,66.0,17.4,11.5,10.5,14.5,48.0,5.9,16.3,12.5,17.1,27.9,24.8,45.9,47.1,20.4,123.0
2023-07-24 13:00:00,61.9,33.8,20.2,3.7,15.6,102.1,4.9,17.6,13.5,17.0,26.0,29.8,44.2,33.6,14.5,59.4
2023-07-24 14:00:00,38.6,12.9,8.2,3.7,11.2,35.1,5.0,12.1,10.0,13.7,22.1,18.7,35.8,43.7,14.8,56.1
2023-07-24 15:00:00,18.0,5.9,3.6,1.3,4.8,15.4,2.0,5.8,4.0,5.3,9.3,8.2,14.8,16.1,9.8,73.9
2023-07-24 16:00:00,15.3,4.6,2.9,1.3,4.0,11.9,1.9,5.2,3.4,4.6,8.4,7.2,13.2,22.8,7.2,32.3
2023-07-24 17:00:00,16.2,4.7,3.0,1.3,4.6,12.0,1.9,5.8,3.5,4.6,8.7,7.6,13.8,18.6,8.8,68.5
2023-07-24 18:00:00,14.5,4.9,2.9,1.3,4.1,12.3,2.0,5.1,3.7,5.0,8.8,7.4,13.7,14.7,6.4,30.1
2023-07-24 19:00:00,1.7,1.2,0.5,0.0,0.8,2.5,0.7,1.5,1.0,1.3,2.7,2.0,3.6,4.1,1.6,9.1
2023-07-24 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 06:00:00,0.0,0.0,0.0,0.0,-0.2,-0.4,0.2,0.1,0.1,0.0,0.5,0.0,0.0,0.8,0.2,2.134000000000001
2023-07-25 07:00:00,3.4,1.5,0.8,0.7,1.0,3.3,0.8,1.7,1.2,1.5,3.0,2.3,4.2,4.9,1.9,19.652
2023-07-25 08:00:00,17.2,5.5,3.5,3.3,4.3,14.2,2.1,5.6,4.0,5.3,9.3,8.1,14.8,17.8,8.0,52.776
2023-07-25 09:00:00,26.9,8.3,5.3,4.7,6.5,21.2,2.8,7.7,5.7,7.7,13.0,11.4,20.8,30.3,14.7,65.56499999999994
2023-07-25 10:00:00,49.4,15.2,10.1,8.6,11.9,39.2,4.7,16.6,10.0,13.4,24.2,22.0,42.5,37.6,16.7,80.59999999999998
2023-07-25 11:00:00,33.1,9.3,5.9,5.9,8.0,24.4,3.3,9.7,6.6,9.1,15.4,13.8,25.4,36.7,18.4,98.32999999999996
2023-07-25 12:00:00,45.4,13.8,9.1,9.1,11.9,36.7,4.9,13.6,10.3,14.0,23.3,20.3,37.8,39.0,0.4,68.85099999999997
2023-07-25 13:00:00,43.0,12.6,8.2,7.8,11.4,34.6,4.6,12.8,9.4,12.8,21.1,18.7,34.7,48.1,18.8,98.576
2023-07-25 14:00:00,44.0,14.5,8.9,8.9,11.1,37.0,4.9,13.0,10.3,14.0,22.8,19.8,37.1,36.1,16.4,71.05399999999997
2023-07-25 15:00:00,46.5,16.2,9.6,10.2,13.1,44.0,5.5,17.4,11.7,13.5,23.5,25.3,46.2,47.8,22.5,72.79899999999998
2023-07-25 16:00:00,52.2,14.6,8.2,10.5,14.8,42.4,6.0,17.0,12.3,16.7,27.4,23.5,44.6,51.6,21.8,82.10799999999999
2023-07-25 17:00:00,19.0,17.3,8.1,4.4,12.4,50.6,6.5,5.4,14.3,17.2,24.1,15.5,24.5,11.3,6.2,101.02800000000003
2023-07-25 18:00:00,6.2,5.6,1.4,3.1,6.2,22.4,2.6,8.1,6.8,7.0,12.7,11.3,21.0,24.4,10.3,38.42
2023-07-25 19:00:00,-0.7,0.4,0.0,0.0,0.2,0.4,0.5,0.8,0.5,0.5,0.7,0.0,0.5,2.2,0.8,11.550000000000002
2023-07-25 20:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249
2023-07-25 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 06:00:00,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,-0.1,0.5,0.0,0.0,0.4,-0.0,1.0
2023-07-26 07:00:00,2.0,1.3,0.7,0.0,0.7,2.5,0.7,1.4,1.0,1.3,2.7,1.9,3.5,4.1,1.7,13.3
2023-07-26 08:00:00,8.2,3.3,2.2,1.8,2.0,7.1,1.2,3.1,2.2,2.8,5.5,4.4,7.9,10.1,4.8,48.6
2023-07-26 09:00:00,24.5,9.5,7.0,5.2,7.1,24.3,3.3,9.4,5.9,8.0,16.5,10.9,26.1,22.4,10.8,92.1
2023-07-26 10:00:00,80.8,24.7,17.9,7.3,18.0,64.8,6.9,22.6,15.7,22.5,36.5,33.6,61.6,77.5,18.5,131.0
2023-07-26 11:00:00,33.9,9.4,6.2,5.7,13.5,24.6,3.4,29.1,7.5,9.6,16.4,37.8,28.0,30.5,13.7,153.2
2023-07-26 12:00:00,112.2,31.4,21.7,20.2,26.8,91.0,10.6,30.2,23.8,33.4,52.1,47.0,88.7,40.0,37.3,176.8
2023-07-26 13:00:00,118.9,28.6,17.9,21.8,26.4,80.4,10.8,32.2,22.4,31.1,50.4,46.4,83.8,79.0,38.9,59.5
2023-07-26 14:00:00,98.6,31.3,19.5,19.5,28.7,94.5,10.3,31.7,25.3,35.0,54.5,50.2,93.7,93.3,38.6,162.5
2023-07-26 15:00:00,29.6,10.2,6.7,17.3,25.3,26.7,10.1,10.9,15.8,31.5,49.3,16.5,79.2,66.8,12.3,152.6
2023-07-26 16:00:00,5.1,2.2,1.2,1.3,2.1,5.5,1.1,2.7,1.9,2.3,4.6,3.6,6.7,7.6,3.2,16.8
2023-07-26 17:00:00,46.7,8.1,4.6,4.4,7.7,23.3,0.0,9.3,5.9,7.8,13.6,12.4,22.4,25.2,9.9,30.1
2023-07-26 18:00:00,1.0,1.1,0.4,0.0,0.5,2.1,0.0,1.1,0.8,1.0,0.9,1.6,2.5,3.2,1.1,12.4
2023-07-26 19:00:00,0.0,0.0,0.0,0.0,-0.3,-0.7,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,9.8
2023-07-26 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 06:00:00,-0.2,0.5,0.0,0.0,0.0,0.5,0.0,0.7,0.0,0.0,0.0,0.0,0.3,1.9,0.7,0.2
2023-07-27 07:00:00,6.0,2.3,1.3,0.6,1.3,5.2,0.0,2.3,1.7,2.2,4.2,3.3,5.9,6.8,2.8,8.2
2023-07-27 08:00:00,13.1,4.5,2.9,2.6,3.1,10.5,0.0,4.1,3.1,4.1,7.4,6.0,11.0,11.2,5.1,18.5
2023-07-27 09:00:00,51.1,18.2,14.1,10.7,10.6,41.2,0.0,14.6,11.0,14.2,25.5,16.2,40.8,43.9,18.7,49.5
2023-07-27 10:00:00,70.7,23.9,17.9,7.3,17.5,63.0,0.0,21.5,16.7,21.9,37.8,33.0,61.5,61.2,26.0,118.5
2023-07-27 11:00:00,32.6,27.5,19.9,8.2,21.7,71.1,0.0,22.8,20.4,27.8,44.2,39.9,74.5,75.3,32.0,56.5
2023-07-27 12:00:00,40.3,11.0,7.5,3.8,10.7,30.2,0.0,12.6,9.0,12.4,21.4,17.9,36.3,36.2,13.3,182.0
2023-07-27 13:00:00,118.7,10.7,7.0,3.3,8.7,29.1,0.0,9.4,24.0,12.2,17.6,14.7,27.3,26.4,12.0,191.8
2023-07-27 14:00:00,28.1,10.0,6.0,3.0,8.3,26.5,0.0,9.1,7.4,9.6,16.2,13.8,26.0,24.3,12.3,184.7
2023-07-27 15:00:00,47.4,13.2,8.6,3.5,14.0,40.1,0.0,18.8,10.5,14.9,20.0,23.8,38.1,57.8,18.6,160.0
2023-07-27 16:00:00,22.4,5.7,3.4,1.3,5.5,15.9,0.0,6.3,4.2,5.4,9.7,8.9,15.7,22.7,6.4,14.8
2023-07-27 17:00:00,38.9,12.1,6.4,2.7,11.3,35.4,0.0,11.9,8.6,11.3,21.0,16.7,35.2,34.2,10.8,45.4
2023-07-27 18:00:00,14.7,4.9,2.7,1.3,4.2,13.0,0.0,5.1,3.9,5.0,8.8,7.5,13.8,13.8,5.9,5.6
2023-07-27 19:00:00,0.8,0.9,0.0,0.0,1.0,2.8,0.0,1.6,1.2,1.2,2.9,2.1,3.5,4.0,1.8,0.0
